date,time,kw,datetime,month,day,weekday,hour,temperature,precipitation,weather,humidity
2019/1/12,10:00,4371,2019-01-12 10:00:00,1,12,5,10,3.5,0.0,0.5,0.55
2019/1/12,11:00,4290,2019-01-12 11:00:00,1,12,5,11,4.0,0.0,1.0,0.63
2019/1/12,12:00,4167,2019-01-12 12:00:00,1,12,5,12,4.1,0.0,1.0,0.59
2019/1/12,13:00,4120,2019-01-12 13:00:00,1,12,5,13,4.7,0.0,1.0,0.59
2019/1/12,14:00,4049,2019-01-12 14:00:00,1,12,5,14,5.5,0.0,0.5,0.65
2019/1/12,15:00,4034,2019-01-12 15:00:00,1,12,5,15,6.0,0.0,0.5,0.69
2019/1/12,16:00,4176,2019-01-12 16:00:00,1,12,5,16,5.6,0.0,0.5,0.71
2019/1/12,17:00,4297,2019-01-12 17:00:00,1,12,5,17,5.6,0.0,1.0,0.74
2019/1/12,18:00,4276,2019-01-12 18:00:00,1,12,5,18,5.6,0.0,1.0,0.92
2019/1/12,19:00,4192,2019-01-12 19:00:00,1,12,5,19,4.8,0.0,1.0,0.91
2019/1/12,20:00,4070,2019-01-12 20:00:00,1,12,5,20,4.8,0.0,1.0,0.84
2019/1/12,21:00,3882,2019-01-12 21:00:00,1,12,5,21,4.7,0.0,1.0,0.93
2019/1/12,22:00,3635,2019-01-12 22:00:00,1,12,5,22,4.2,0.0,1.0,0.88
2019/1/12,23:00,3393,2019-01-12 23:00:00,1,12,5,23,5.0,0.0,1.0,0.89
2019/1/13,0:00,3125,2019-01-13 00:00:00,1,13,6,0,5.0,0.0,1.0,0.89
2019/1/13,1:00,2972,2019-01-13 01:00:00,1,13,6,1,5.1,0.0,1.0,0.84
2019/1/13,2:00,2891,2019-01-13 02:00:00,1,13,6,2,5.0,0.0,1.0,0.8
2019/1/13,3:00,2842,2019-01-13 03:00:00,1,13,6,3,4.7,0.0,1.0,0.76
2019/1/13,4:00,2826,2019-01-13 04:00:00,1,13,6,4,4.7,0.0,1.0,0.68
2019/1/13,5:00,2884,2019-01-13 05:00:00,1,13,6,5,4.9,0.0,0.5,0.69
2019/1/13,6:00,3050,2019-01-13 06:00:00,1,13,6,6,4.6,0.0,0.5,0.67
2019/1/13,7:00,3298,2019-01-13 07:00:00,1,13,6,7,4.4,0.0,0.5,0.66
2019/1/13,8:00,3537,2019-01-13 08:00:00,1,13,6,8,4.7,0.0,0.5,0.63
2019/1/13,9:00,3584,2019-01-13 09:00:00,1,13,6,9,5.1,0.0,0.5,0.62
2019/1/13,10:00,3427,2019-01-13 10:00:00,1,13,6,10,5.7,0.0,0.5,0.53
2019/1/13,11:00,3275,2019-01-13 11:00:00,1,13,6,11,8.7,0.0,0.0,0.47
2019/1/13,12:00,3183,2019-01-13 12:00:00,1,13,6,12,9.3,0.0,0.0,0.44
2019/1/13,13:00,3130,2019-01-13 13:00:00,1,13,6,13,9.8,0.0,0.0,0.42
2019/1/13,14:00,3116,2019-01-13 14:00:00,1,13,6,14,9.3,0.0,0.0,0.41
2019/1/13,15:00,3171,2019-01-13 15:00:00,1,13,6,15,9.4,0.0,0.0,0.38
2019/1/13,16:00,3381,2019-01-13 16:00:00,1,13,6,16,9.0,0.0,0.0,0.46
2019/1/13,17:00,3764,2019-01-13 17:00:00,1,13,6,17,7.0,0.0,0.0,0.59
2019/1/13,18:00,3875,2019-01-13 18:00:00,1,13,6,18,6.8,0.0,0.0,0.66
2019/1/13,19:00,3867,2019-01-13 19:00:00,1,13,6,19,5.9,0.0,0.0,0.72
2019/1/13,20:00,3835,2019-01-13 20:00:00,1,13,6,20,4.5,0.0,0.0,0.67
2019/1/13,21:00,3724,2019-01-13 21:00:00,1,13,6,21,5.5,0.0,0.0,0.62
2019/1/13,22:00,3525,2019-01-13 22:00:00,1,13,6,22,5.5,0.0,0.0,0.63
2019/1/13,23:00,3353,2019-01-13 23:00:00,1,13,6,23,4.9,0.0,0.0,0.67
2019/1/14,0:00,3133,2019-01-14 00:00:00,1,14,0,0,4.2,0.0,0.0,0.66
2019/1/14,1:00,2983,2019-01-14 01:00:00,1,14,0,1,4.2,0.0,0.0,0.65
2019/1/14,2:00,2913,2019-01-14 02:00:00,1,14,0,2,4.2,0.0,0.0,0.63
2019/1/14,3:00,2873,2019-01-14 03:00:00,1,14,0,3,4.3,0.0,0.0,0.6
2019/1/14,4:00,2880,2019-01-14 04:00:00,1,14,0,4,4.7,0.0,0.0,0.73
2019/1/14,5:00,2987,2019-01-14 05:00:00,1,14,0,5,2.4,0.0,0.0,0.73
2019/1/14,6:00,3272,2019-01-14 06:00:00,1,14,0,6,2.2,0.0,0.0,0.73
2019/1/14,7:00,3589,2019-01-14 07:00:00,1,14,0,7,2.0,0.0,0.0,0.7
2019/1/14,8:00,3856,2019-01-14 08:00:00,1,14,0,8,2.6,0.0,0.0,0.62
2019/1/14,9:00,3873,2019-01-14 09:00:00,1,14,0,9,4.5,0.0,0.0,0.56
2019/1/14,10:00,3722,2019-01-14 10:00:00,1,14,0,10,6.4,0.0,0.0,0.52
2019/1/14,11:00,3604,2019-01-14 11:00:00,1,14,0,11,7.4,0.0,0.0,0.45
2019/1/14,12:00,3452,2019-01-14 12:00:00,1,14,0,12,8.0,0.0,0.0,0.42
2019/1/14,13:00,3445,2019-01-14 13:00:00,1,14,0,13,9.3,0.0,0.0,0.41
2019/1/14,14:00,3436,2019-01-14 14:00:00,1,14,0,14,9.4,0.0,0.0,0.43
2019/1/14,15:00,3503,2019-01-14 15:00:00,1,14,0,15,8.9,0.0,0.0,0.46
2019/1/14,16:00,3748,2019-01-14 16:00:00,1,14,0,16,8.1,0.0,0.0,0.44
2019/1/14,17:00,4107,2019-01-14 17:00:00,1,14,0,17,8.0,0.0,0.0,0.51
2019/1/14,18:00,4197,2019-01-14 18:00:00,1,14,0,18,6.2,0.0,0.0,0.55
2019/1/14,19:00,4168,2019-01-14 19:00:00,1,14,0,19,6.8,0.0,0.0,0.59
2019/1/14,20:00,4106,2019-01-14 20:00:00,1,14,0,20,5.8,0.0,0.0,0.66
2019/1/14,21:00,3957,2019-01-14 21:00:00,1,14,0,21,5.1,0.0,0.0,0.67
2019/1/14,22:00,3720,2019-01-14 22:00:00,1,14,0,22,5.4,0.0,0.0,0.75
2019/1/14,23:00,3494,2019-01-14 23:00:00,1,14,0,23,4.2,0.0,0.0,0.75
2019/1/15,0:00,3231,2019-01-15 00:00:00,1,15,1,0,4.2,0.0,0.0,0.75
2019/1/15,1:00,3099,2019-01-15 01:00:00,1,15,1,1,4.3,0.0,0.0,0.77
2019/1/15,2:00,3039,2019-01-15 02:00:00,1,15,1,2,4.2,0.0,0.0,0.81
2019/1/15,3:00,3017,2019-01-15 03:00:00,1,15,1,3,2.4,0.0,0.0,0.8
2019/1/15,4:00,3077,2019-01-15 04:00:00,1,15,1,4,1.4,0.0,0.0,0.81
2019/1/15,5:00,3326,2019-01-15 05:00:00,1,15,1,5,1.0,0.0,0.0,0.82
2019/1/15,6:00,3863,2019-01-15 06:00:00,1,15,1,6,1.0,0.0,0.0,0.75
2019/1/15,7:00,4239,2019-01-15 07:00:00,1,15,1,7,1.7,0.0,0.0,0.76
2019/1/15,8:00,4573,2019-01-15 08:00:00,1,15,1,8,2.5,0.0,0.3,0.67
2019/1/15,9:00,4777,2019-01-15 09:00:00,1,15,1,9,3.6,0.0,0.3,0.65
2019/1/15,10:00,4724,2019-01-15 10:00:00,1,15,1,10,5.1,0.0,0.3,0.62
2019/1/15,11:00,4650,2019-01-15 11:00:00,1,15,1,11,5.8,0.0,0.5,0.63
2019/1/15,12:00,4398,2019-01-15 12:00:00,1,15,1,12,5.6,0.0,0.5,0.57
2019/1/15,13:00,4414,2019-01-15 13:00:00,1,15,1,13,7.8,0.0,0.5,0.77
2019/1/15,14:00,4386,2019-01-15 14:00:00,1,15,1,14,7.4,0.0,1.0,0.85
2019/1/15,15:00,4295,2019-01-15 15:00:00,1,15,1,15,6.7,0.5,1.0,0.83
2019/1/15,16:00,4460,2019-01-15 16:00:00,1,15,1,16,7.0,0.0,1.0,0.88
2019/1/15,17:00,4667,2019-01-15 17:00:00,1,15,1,17,6.4,0.0,0.0,0.95
2019/1/15,18:00,4634,2019-01-15 18:00:00,1,15,1,18,6.1,0.0,0.0,0.95
2019/1/15,19:00,4516,2019-01-15 19:00:00,1,15,1,19,5.8,0.0,0.0,0.75
2019/1/15,20:00,4370,2019-01-15 20:00:00,1,15,1,20,8.8,0.0,0.0,0.7
2019/1/15,21:00,4173,2019-01-15 21:00:00,1,15,1,21,9.8,0.0,0.0,0.74
2019/1/15,22:00,3910,2019-01-15 22:00:00,1,15,1,22,9.3,0.0,0.0,0.75
2019/1/15,23:00,3598,2019-01-15 23:00:00,1,15,1,23,9.8,0.0,0.0,0.77
2019/1/16,0:00,3318,2019-01-16 00:00:00,1,16,2,0,9.8,0.0,0.0,0.77
2019/1/16,1:00,3160,2019-01-16 01:00:00,1,16,2,1,5.1,0.0,0.3,0.72
2019/1/16,2:00,3089,2019-01-16 02:00:00,1,16,2,2,4.1,0.0,0.3,0.74
2019/1/16,3:00,3055,2019-01-16 03:00:00,1,16,2,3,3.6,0.0,0.3,0.75
2019/1/16,4:00,3096,2019-01-16 04:00:00,1,16,2,4,3.4,0.0,0.3,0.76
2019/1/16,5:00,3326,2019-01-16 05:00:00,1,16,2,5,2.7,0.0,0.0,0.8
2019/1/16,6:00,3798,2019-01-16 06:00:00,1,16,2,6,2.1,0.0,0.0,0.76
2019/1/16,7:00,4115,2019-01-16 07:00:00,1,16,2,7,3.0,0.0,0.0,0.73
2019/1/16,8:00,4303,2019-01-16 08:00:00,1,16,2,8,4.3,0.0,0.0,0.52
2019/1/16,9:00,4325,2019-01-16 09:00:00,1,16,2,9,7.8,0.0,0.0,0.44
2019/1/16,10:00,4177,2019-01-16 10:00:00,1,16,2,10,9.2,0.0,0.0,0.39
2019/1/16,11:00,4073,2019-01-16 11:00:00,1,16,2,11,10.6,0.0,0.0,0.34
2019/1/16,12:00,3865,2019-01-16 12:00:00,1,16,2,12,10.7,0.0,0.0,0.35
2019/1/16,13:00,4011,2019-01-16 13:00:00,1,16,2,13,10.8,0.0,0.0,0.33
2019/1/16,14:00,4019,2019-01-16 14:00:00,1,16,2,14,10.7,0.0,0.5,0.34
2019/1/16,15:00,4081,2019-01-16 15:00:00,1,16,2,15,9.7,0.0,0.5,0.32
2019/1/16,16:00,4317,2019-01-16 16:00:00,1,16,2,16,9.3,0.0,0.5,0.35
2019/1/16,17:00,4501,2019-01-16 17:00:00,1,16,2,17,8.4,0.0,0.5,0.35
2019/1/16,18:00,4487,2019-01-16 18:00:00,1,16,2,18,7.8,0.0,0.5,0.34
2019/1/16,19:00,4384,2019-01-16 19:00:00,1,16,2,19,7.3,0.0,0.5,0.35
2019/1/16,20:00,4259,2019-01-16 20:00:00,1,16,2,20,6.8,0.0,0.5,0.37
2019/1/16,21:00,4084,2019-01-16 21:00:00,1,16,2,21,6.1,0.0,0.5,0.41
2019/1/16,22:00,3865,2019-01-16 22:00:00,1,16,2,22,5.4,0.0,0.5,0.43
2019/1/16,23:00,3583,2019-01-16 23:00:00,1,16,2,23,5.3,0.0,0.5,0.44
2019/1/17,0:00,3275,2019-01-17 00:00:00,1,17,3,0,4.9,0.0,0.5,0.42
2019/1/17,1:00,3117,2019-01-17 01:00:00,1,17,3,1,4.6,0.0,0.5,0.44
2019/1/17,2:00,3047,2019-01-17 02:00:00,1,17,3,2,4.4,0.0,0.5,0.46
2019/1/17,3:00,3013,2019-01-17 03:00:00,1,17,3,3,4.3,0.0,0.5,0.45
2019/1/17,4:00,3056,2019-01-17 04:00:00,1,17,3,4,4.2,0.0,0.5,0.49
2019/1/17,5:00,3293,2019-01-17 05:00:00,1,17,3,5,3.2,0.0,0.0,0.51
2019/1/17,6:00,3810,2019-01-17 06:00:00,1,17,3,6,2.8,0.0,0.0,0.51
2019/1/17,7:00,4166,2019-01-17 07:00:00,1,17,3,7,2.2,0.0,0.0,0.55
2019/1/17,8:00,4357,2019-01-17 08:00:00,1,17,3,8,2.8,0.0,0.0,0.41
2019/1/17,9:00,4343,2019-01-17 09:00:00,1,17,3,9,6.1,0.0,0.0,0.36
2019/1/17,10:00,4176,2019-01-17 10:00:00,1,17,3,10,7.8,0.0,0.0,0.34
2019/1/17,11:00,4024,2019-01-17 11:00:00,1,17,3,11,9.7,0.0,0.0,0.38
2019/1/17,12:00,3775,2019-01-17 12:00:00,1,17,3,12,10.8,0.0,0.0,0.42
2019/1/17,13:00,3855,2019-01-17 13:00:00,1,17,3,13,10.8,0.0,0.0,0.45
2019/1/17,14:00,3848,2019-01-17 14:00:00,1,17,3,14,10.7,0.0,0.0,0.49
2019/1/17,15:00,3877,2019-01-17 15:00:00,1,17,3,15,10.3,0.0,0.0,0.47
2019/1/17,16:00,4083,2019-01-17 16:00:00,1,17,3,16,10.1,0.0,0.0,0.59
2019/1/17,17:00,4346,2019-01-17 17:00:00,1,17,3,17,8.9,0.0,0.0,0.65
2019/1/17,18:00,4364,2019-01-17 18:00:00,1,17,3,18,7.5,0.0,0.0,0.68
2019/1/17,19:00,4272,2019-01-17 19:00:00,1,17,3,19,6.9,0.0,0.0,0.73
2019/1/17,20:00,4164,2019-01-17 20:00:00,1,17,3,20,6.0,0.0,0.0,0.74
2019/1/17,21:00,3997,2019-01-17 21:00:00,1,17,3,21,5.8,0.0,0.0,0.59
2019/1/17,22:00,3803,2019-01-17 22:00:00,1,17,3,22,6.3,0.0,0.0,0.51
2019/1/17,23:00,3555,2019-01-17 23:00:00,1,17,3,23,6.1,0.0,0.0,0.51
2019/1/18,0:00,3282,2019-01-18 00:00:00,1,18,4,0,5.9,0.0,0.0,0.53
2019/1/18,1:00,3123,2019-01-18 01:00:00,1,18,4,1,6.1,0.0,0.0,0.47
2019/1/18,2:00,3066,2019-01-18 02:00:00,1,18,4,2,5.4,0.0,0.0,0.43
2019/1/18,3:00,3041,2019-01-18 03:00:00,1,18,4,3,4.7,0.0,0.0,0.41
2019/1/18,4:00,3090,2019-01-18 04:00:00,1,18,4,4,4.0,0.0,0.0,0.41
2019/1/18,5:00,3323,2019-01-18 05:00:00,1,18,4,5,3.4,0.0,0.0,0.41
2019/1/18,6:00,3838,2019-01-18 06:00:00,1,18,4,6,3.6,0.0,0.0,0.44
2019/1/18,7:00,4171,2019-01-18 07:00:00,1,18,4,7,2.9,0.0,0.0,0.43
2019/1/18,8:00,4349,2019-01-18 08:00:00,1,18,4,8,3.4,0.0,0.0,0.38
2019/1/18,9:00,4369,2019-01-18 09:00:00,1,18,4,9,5.1,0.0,0.0,0.31
2019/1/18,10:00,4222,2019-01-18 10:00:00,1,18,4,10,6.4,0.0,0.0,0.29
2019/1/18,11:00,4083,2019-01-18 11:00:00,1,18,4,11,8.3,0.0,0.0,0.25
2019/1/18,12:00,3849,2019-01-18 12:00:00,1,18,4,12,8.9,0.0,0.0,0.22
2019/1/18,13:00,3934,2019-01-18 13:00:00,1,18,4,13,9.3,0.0,0.0,0.24
2019/1/18,14:00,3940,2019-01-18 14:00:00,1,18,4,14,9.5,0.0,0.0,0.28
2019/1/18,15:00,4016,2019-01-18 15:00:00,1,18,4,15,8.5,0.0,0.0,0.29
2019/1/18,16:00,4220,2019-01-18 16:00:00,1,18,4,16,7.8,0.0,0.0,0.3
2019/1/18,17:00,4474,2019-01-18 17:00:00,1,18,4,17,7.1,0.0,0.0,0.31
2019/1/18,18:00,4479,2019-01-18 18:00:00,1,18,4,18,6.8,0.0,0.0,0.31
2019/1/18,19:00,4386,2019-01-18 19:00:00,1,18,4,19,6.4,0.0,0.0,0.31
2019/1/18,20:00,4266,2019-01-18 20:00:00,1,18,4,20,6.1,0.0,0.0,0.36
2019/1/18,21:00,4104,2019-01-18 21:00:00,1,18,4,21,4.2,0.0,0.0,0.31
2019/1/18,22:00,3924,2019-01-18 22:00:00,1,18,4,22,5.7,0.0,0.0,0.34
2019/1/18,23:00,3691,2019-01-18 23:00:00,1,18,4,23,5.2,0.0,0.0,0.39
2019/1/19,0:00,3402,2019-01-19 00:00:00,1,19,5,0,3.8,0.0,0.0,0.38
2019/1/19,1:00,3240,2019-01-19 01:00:00,1,19,5,1,4.4,0.0,0.0,0.38
2019/1/19,2:00,3143,2019-01-19 02:00:00,1,19,5,2,4.5,0.0,0.0,0.37
2019/1/19,3:00,3083,2019-01-19 03:00:00,1,19,5,3,4.9,0.0,0.0,0.38
2019/1/19,4:00,3066,2019-01-19 04:00:00,1,19,5,4,4.3,0.0,0.0,0.47
2019/1/19,5:00,3165,2019-01-19 05:00:00,1,19,5,5,2.3,0.0,0.0,0.48
2019/1/19,6:00,3440,2019-01-19 06:00:00,1,19,5,6,2.2,0.0,0.0,0.48
2019/1/19,7:00,3732,2019-01-19 07:00:00,1,19,5,7,2.4,0.0,0.0,0.39
2019/1/19,8:00,3927,2019-01-19 08:00:00,1,19,5,8,5.3,0.0,0.0,0.38
2019/1/19,9:00,3896,2019-01-19 09:00:00,1,19,5,9,6.7,0.0,0.0,0.33
2019/1/19,10:00,3743,2019-01-19 10:00:00,1,19,5,10,8.3,0.0,0.0,0.3
2019/1/19,11:00,3617,2019-01-19 11:00:00,1,19,5,11,10.5,0.0,0.0,0.28
2019/1/19,12:00,3455,2019-01-19 12:00:00,1,19,5,12,10.5,0.0,0.0,0.25
2019/1/19,13:00,3442,2019-01-19 13:00:00,1,19,5,13,10.6,0.0,0.0,0.24
2019/1/19,14:00,3424,2019-01-19 14:00:00,1,19,5,14,10.4,0.0,0.0,0.29
2019/1/19,15:00,3451,2019-01-19 15:00:00,1,19,5,15,10.3,0.0,0.0,0.34
2019/1/19,16:00,3595,2019-01-19 16:00:00,1,19,5,16,9.5,0.0,0.0,0.43
2019/1/19,17:00,3907,2019-01-19 17:00:00,1,19,5,17,7.3,0.0,0.0,0.49
2019/1/19,18:00,3985,2019-01-19 18:00:00,1,19,5,18,6.5,0.0,0.0,0.56
2019/1/19,19:00,3949,2019-01-19 19:00:00,1,19,5,19,5.9,0.0,0.0,0.52
2019/1/19,20:00,3887,2019-01-19 20:00:00,1,19,5,20,6.8,0.0,0.0,0.39
2019/1/19,21:00,3751,2019-01-19 21:00:00,1,19,5,21,7.0,0.0,0.0,0.43
2019/1/19,22:00,3561,2019-01-19 22:00:00,1,19,5,22,6.4,0.0,0.0,0.48
2019/1/19,23:00,3384,2019-01-19 23:00:00,1,19,5,23,5.4,0.0,0.0,0.5
2019/1/20,0:00,3159,2019-01-20 00:00:00,1,20,6,0,5.0,0.0,0.0,0.54
2019/1/20,1:00,3021,2019-01-20 01:00:00,1,20,6,1,3.9,0.0,0.0,0.5
2019/1/20,2:00,2949,2019-01-20 02:00:00,1,20,6,2,4.4,0.0,0.0,0.55
2019/1/20,3:00,2897,2019-01-20 03:00:00,1,20,6,3,3.2,0.0,0.0,0.6
2019/1/20,4:00,2881,2019-01-20 04:00:00,1,20,6,4,3.0,0.0,0.0,0.64
2019/1/20,5:00,2935,2019-01-20 05:00:00,1,20,6,5,2.1,0.0,0.5,0.66
2019/1/20,6:00,3116,2019-01-20 06:00:00,1,20,6,6,3.0,0.0,0.5,0.63
2019/1/20,7:00,3364,2019-01-20 07:00:00,1,20,6,7,2.6,0.0,0.5,0.56
2019/1/20,8:00,3604,2019-01-20 08:00:00,1,20,6,8,3.7,0.0,0.0,0.51
2019/1/20,9:00,3603,2019-01-20 09:00:00,1,20,6,9,5.0,0.0,0.0,0.46
2019/1/20,10:00,3501,2019-01-20 10:00:00,1,20,6,10,6.4,0.0,0.0,0.45
2019/1/20,11:00,3346,2019-01-20 11:00:00,1,20,6,11,9.5,0.0,0.0,0.44
2019/1/20,12:00,3234,2019-01-20 12:00:00,1,20,6,12,9.9,0.0,0.0,0.44
2019/1/20,13:00,3165,2019-01-20 13:00:00,1,20,6,13,11.1,0.0,0.0,0.45
2019/1/20,14:00,3106,2019-01-20 14:00:00,1,20,6,14,11.3,0.0,0.0,0.49
2019/1/20,15:00,3123,2019-01-20 15:00:00,1,20,6,15,11.5,0.0,0.0,0.41
2019/1/20,16:00,3288,2019-01-20 16:00:00,1,20,6,16,11.4,0.0,0.0,0.47
2019/1/20,17:00,3686,2019-01-20 17:00:00,1,20,6,17,9.2,0.0,0.0,0.43
2019/1/20,18:00,3810,2019-01-20 18:00:00,1,20,6,18,9.5,0.0,0.0,0.48
2019/1/20,19:00,3794,2019-01-20 19:00:00,1,20,6,19,9.7,0.0,0.0,0.53
2019/1/20,20:00,3769,2019-01-20 20:00:00,1,20,6,20,8.7,0.0,0.0,0.54
2019/1/20,21:00,3613,2019-01-20 21:00:00,1,20,6,21,8.4,0.0,0.0,0.55
2019/1/20,22:00,3385,2019-01-20 22:00:00,1,20,6,22,8.8,0.0,0.0,0.46
2019/1/20,23:00,3164,2019-01-20 23:00:00,1,20,6,23,7.9,0.0,0.0,0.45
2019/1/21,0:00,2948,2019-01-21 00:00:00,1,21,0,0,6.5,0.0,0.0,0.43
2019/1/21,1:00,2839,2019-01-21 01:00:00,1,21,0,1,5.6,0.0,0.0,0.42
2019/1/21,2:00,2810,2019-01-21 02:00:00,1,21,0,2,5.1,0.0,0.0,0.4
2019/1/21,3:00,2803,2019-01-21 03:00:00,1,21,0,3,5.0,0.0,0.0,0.41
2019/1/21,4:00,2867,2019-01-21 04:00:00,1,21,0,4,4.4,0.0,0.0,0.44
2019/1/21,5:00,3117,2019-01-21 05:00:00,1,21,0,5,3.6,0.0,0.0,0.42
2019/1/21,6:00,3664,2019-01-21 06:00:00,1,21,0,6,3.6,0.0,0.0,0.44
2019/1/21,7:00,4043,2019-01-21 07:00:00,1,21,0,7,3.1,0.0,0.0,0.42
2019/1/21,8:00,4263,2019-01-21 08:00:00,1,21,0,8,3.8,0.0,0.0,0.38
2019/1/21,9:00,4290,2019-01-21 09:00:00,1,21,0,9,6.0,0.0,0.0,0.34
2019/1/21,10:00,4141,2019-01-21 10:00:00,1,21,0,10,7.4,0.0,0.0,0.29
2019/1/21,11:00,4015,2019-01-21 11:00:00,1,21,0,11,8.6,0.0,0.0,0.26
2019/1/21,12:00,3773,2019-01-21 12:00:00,1,21,0,12,9.1,0.0,0.0,0.25
2019/1/21,13:00,3857,2019-01-21 13:00:00,1,21,0,13,9.7,0.0,0.0,0.27
2019/1/21,14:00,3853,2019-01-21 14:00:00,1,21,0,14,9.7,0.0,0.0,0.31
2019/1/21,15:00,3908,2019-01-21 15:00:00,1,21,0,15,8.6,0.0,0.0,0.3
2019/1/21,16:00,4132,2019-01-21 16:00:00,1,21,0,16,8.2,0.0,0.0,0.34
2019/1/21,17:00,4417,2019-01-21 17:00:00,1,21,0,17,7.4,0.0,0.0,0.37
2019/1/21,18:00,4456,2019-01-21 18:00:00,1,21,0,18,6.1,0.0,0.0,0.38
2019/1/21,19:00,4376,2019-01-21 19:00:00,1,21,0,19,5.9,0.0,0.0,0.39
2019/1/21,20:00,4290,2019-01-21 20:00:00,1,21,0,20,5.7,0.0,0.0,0.48
2019/1/21,21:00,4138,2019-01-21 21:00:00,1,21,0,21,3.5,0.0,0.0,0.51
2019/1/21,22:00,3924,2019-01-21 22:00:00,1,21,0,22,3.5,0.0,0.0,0.53
2019/1/21,23:00,3671,2019-01-21 23:00:00,1,21,0,23,3.1,0.0,0.0,0.52
2019/1/22,0:00,3370,2019-01-22 00:00:00,1,22,1,0,3.1,0.0,0.0,0.52
2019/1/22,1:00,3201,2019-01-22 01:00:00,1,22,1,1,2.8,0.0,0.0,0.55
2019/1/22,2:00,3125,2019-01-22 02:00:00,1,22,1,2,2.8,0.0,0.0,0.61
2019/1/22,3:00,3098,2019-01-22 03:00:00,1,22,1,3,1.8,0.0,0.0,0.62
2019/1/22,4:00,3147,2019-01-22 04:00:00,1,22,1,4,1.3,0.0,0.0,0.65
2019/1/22,5:00,3386,2019-01-22 05:00:00,1,22,1,5,0.8,0.0,0.0,0.69
2019/1/22,6:00,3931,2019-01-22 06:00:00,1,22,1,6,0.3,0.0,0.0,0.68
2019/1/22,7:00,4263,2019-01-22 07:00:00,1,22,1,7,0.6,0.0,0.0,0.61
2019/1/22,8:00,4479,2019-01-22 08:00:00,1,22,1,8,2.0,0.0,0.0,0.54
2019/1/22,9:00,4474,2019-01-22 09:00:00,1,22,1,9,3.9,0.0,0.0,0.49
2019/1/22,10:00,4238,2019-01-22 10:00:00,1,22,1,10,6.2,0.0,0.0,0.5
2019/1/22,11:00,4081,2019-01-22 11:00:00,1,22,1,11,8.2,0.0,0.0,0.35
2019/1/22,12:00,3835,2019-01-22 12:00:00,1,22,1,12,10.1,0.0,0.0,0.34
2019/1/22,13:00,3913,2019-01-22 13:00:00,1,22,1,13,10.4,0.0,0.0,0.37
2019/1/22,14:00,3912,2019-01-22 14:00:00,1,22,1,14,10.0,0.0,0.0,0.34
2019/1/22,15:00,3962,2019-01-22 15:00:00,1,22,1,15,9.5,0.0,0.0,0.34
2019/1/22,16:00,4193,2019-01-22 16:00:00,1,22,1,16,8.8,0.0,0.0,0.35
2019/1/22,17:00,4475,2019-01-22 17:00:00,1,22,1,17,7.8,0.0,0.0,0.34
2019/1/22,18:00,4511,2019-01-22 18:00:00,1,22,1,18,6.7,0.0,0.0,0.36
2019/1/22,19:00,4426,2019-01-22 19:00:00,1,22,1,19,6.0,0.0,0.0,0.4
2019/1/22,20:00,4302,2019-01-22 20:00:00,1,22,1,20,5.0,0.0,0.0,0.43
2019/1/22,21:00,4149,2019-01-22 21:00:00,1,22,1,21,4.8,0.0,0.0,0.47
2019/1/22,22:00,3944,2019-01-22 22:00:00,1,22,1,22,4.3,0.0,0.0,0.49
2019/1/22,23:00,3681,2019-01-22 23:00:00,1,22,1,23,4.0,0.0,0.0,0.53
2019/1/23,0:00,3381,2019-01-23 00:00:00,1,23,2,0,2.9,0.0,0.0,0.51
2019/1/23,1:00,3209,2019-01-23 01:00:00,1,23,2,1,3.7,0.0,0.5,0.52
2019/1/23,2:00,3119,2019-01-23 02:00:00,1,23,2,2,3.7,0.0,0.5,0.51
2019/1/23,3:00,3070,2019-01-23 03:00:00,1,23,2,3,3.8,0.0,0.5,0.58
2019/1/23,4:00,3095,2019-01-23 04:00:00,1,23,2,4,2.6,0.0,0.5,0.56
2019/1/23,5:00,3326,2019-01-23 05:00:00,1,23,2,5,2.9,0.0,0.0,0.56
2019/1/23,6:00,3854,2019-01-23 06:00:00,1,23,2,6,2.4,0.0,0.0,0.56
2019/1/23,7:00,4222,2019-01-23 07:00:00,1,23,2,7,1.8,0.0,0.0,0.55
2019/1/23,8:00,4426,2019-01-23 08:00:00,1,23,2,8,2.9,0.0,0.0,0.47
2019/1/23,9:00,4424,2019-01-23 09:00:00,1,23,2,9,4.9,0.0,0.0,0.43
2019/1/23,10:00,4265,2019-01-23 10:00:00,1,23,2,10,6.2,0.0,0.0,0.39
2019/1/23,11:00,4063,2019-01-23 11:00:00,1,23,2,11,8.9,0.0,0.0,0.38
2019/1/23,12:00,3799,2019-01-23 12:00:00,1,23,2,12,10.0,0.0,0.0,0.45
2019/1/23,13:00,3878,2019-01-23 13:00:00,1,23,2,13,9.8,0.0,0.0,0.47
2019/1/23,14:00,3861,2019-01-23 14:00:00,1,23,2,14,11.0,0.0,0.0,0.51
2019/1/23,15:00,3885,2019-01-23 15:00:00,1,23,2,15,10.6,0.0,0.0,0.53
2019/1/23,16:00,4062,2019-01-23 16:00:00,1,23,2,16,10.2,0.0,0.0,0.56
2019/1/23,17:00,4324,2019-01-23 17:00:00,1,23,2,17,9.2,0.0,0.0,0.65
2019/1/23,18:00,4353,2019-01-23 18:00:00,1,23,2,18,8.0,0.0,0.0,0.61
