date,time,kw,datetime,month,day,hour,weekday,temperature,precipitation,weather,humidity
2021/1/22,16:00,3965,2021-01-22 16:00:00,1,22,16,4,14.0,0.0,0.0,0.4
2021/1/22,17:00,4090,2021-01-22 17:00:00,1,22,17,4,12.5,0.0,0.0,0.43
2021/1/22,18:00,4082,2021-01-22 18:00:00,1,22,18,4,10.8,0.0,0.0,0.42
2021/1/22,19:00,3956,2021-01-22 19:00:00,1,22,19,4,10.9,0.0,0.0,0.47
2021/1/22,20:00,3790,2021-01-22 20:00:00,1,22,20,4,10.2,0.0,0.3,0.44
2021/1/22,21:00,3605,2021-01-22 21:00:00,1,22,21,4,11.1,0.0,0.3,0.51
2021/1/22,22:00,3415,2021-01-22 22:00:00,1,22,22,4,9.7,0.0,0.3,0.53
2021/1/22,23:00,3204,2021-01-22 23:00:00,1,22,23,4,9.5,0.0,0.3,0.53
2021/1/23,0:00,2954,2021-01-23 00:00:00,1,23,0,5,10.0,0.0,0.3,0.58
2021/1/23,1:00,2805,2021-01-23 01:00:00,1,23,1,5,9.7,0.0,0.5,0.6
2021/1/23,2:00,2749,2021-01-23 02:00:00,1,23,2,5,9.6,0.0,0.5,0.64
2021/1/23,3:00,2721,2021-01-23 03:00:00,1,23,3,5,9.4,0.0,0.5,0.67
2021/1/23,4:00,2722,2021-01-23 04:00:00,1,23,4,5,9.0,0.0,0.5,0.72
2021/1/23,5:00,2779,2021-01-23 05:00:00,1,23,5,5,9.2,0.0,0.5,0.76
2021/1/23,6:00,2941,2021-01-23 06:00:00,1,23,6,5,9.0,0.0,0.5,0.75
2021/1/23,7:00,3222,2021-01-23 07:00:00,1,23,7,5,9.2,0.0,0.5,0.72
2021/1/23,8:00,3604,2021-01-23 08:00:00,1,23,8,5,9.1,0.0,1.0,0.77
2021/1/23,9:00,3879,2021-01-23 09:00:00,1,23,9,5,8.6,0.0,1.0,0.85
2021/1/23,10:00,3975,2021-01-23 10:00:00,1,23,10,5,7.6,0.0,1.0,0.93
2021/1/23,11:00,4004,2021-01-23 11:00:00,1,23,11,5,7.0,1.0,1.0,0.93
2021/1/23,12:00,3965,2021-01-23 12:00:00,1,23,12,5,6.4,1.0,1.0,0.94
2021/1/23,13:00,3973,2021-01-23 13:00:00,1,23,13,5,5.9,1.0,1.0,0.93
2021/1/23,14:00,3978,2021-01-23 14:00:00,1,23,14,5,5.2,1.5,1.0,0.94
2021/1/23,15:00,3983,2021-01-23 15:00:00,1,23,15,5,4.9,1.0,1.0,0.96
2021/1/23,16:00,4092,2021-01-23 16:00:00,1,23,16,5,4.9,1.5,1.0,0.96
2021/1/23,17:00,4220,2021-01-23 17:00:00,1,23,17,5,4.5,1.0,1.0,0.97
2021/1/23,18:00,4226,2021-01-23 18:00:00,1,23,18,5,4.3,1.0,1.0,0.97
2021/1/23,19:00,4144,2021-01-23 19:00:00,1,23,19,5,3.9,2.0,1.0,0.97
2021/1/23,20:00,4006,2021-01-23 20:00:00,1,23,20,5,3.5,2.5,1.0,0.97
2021/1/23,21:00,3828,2021-01-23 21:00:00,1,23,21,5,3.1,1.5,1.0,0.97
2021/1/23,22:00,3600,2021-01-23 22:00:00,1,23,22,5,2.9,1.5,1.0,0.97
2021/1/23,23:00,3407,2021-01-23 23:00:00,1,23,23,5,2.8,1.5,1.0,0.97
2021/1/24,0:00,3149,2021-01-24 00:00:00,1,24,0,6,2.7,1.0,1.0,0.97
2021/1/24,1:00,2988,2021-01-24 01:00:00,1,24,1,6,3.0,1.0,1.0,0.97
2021/1/24,2:00,2912,2021-01-24 02:00:00,1,24,2,6,3.0,0.5,1.0,0.97
2021/1/24,3:00,2864,2021-01-24 03:00:00,1,24,3,6,2.9,1.5,1.0,0.97
2021/1/24,4:00,2845,2021-01-24 04:00:00,1,24,4,6,2.7,1.0,1.0,0.97
2021/1/24,5:00,2905,2021-01-24 05:00:00,1,24,5,6,2.4,0.5,1.0,0.97
2021/1/24,6:00,3081,2021-01-24 06:00:00,1,24,6,6,2.3,0.5,1.0,0.96
2021/1/24,7:00,3386,2021-01-24 07:00:00,1,24,7,6,2.5,0.0,1.0,0.97
2021/1/24,8:00,3772,2021-01-24 08:00:00,1,24,8,6,2.3,0.5,1.0,0.97
2021/1/24,9:00,4063,2021-01-24 09:00:00,1,24,9,6,2.5,1.5,1.0,0.97
2021/1/24,10:00,4103,2021-01-24 10:00:00,1,24,10,6,3.0,1.5,1.0,0.97
2021/1/24,11:00,3994,2021-01-24 11:00:00,1,24,11,6,3.6,1.0,1.0,0.96
2021/1/24,12:00,3846,2021-01-24 12:00:00,1,24,12,6,4.7,0.5,1.0,0.94
2021/1/24,13:00,3756,2021-01-24 13:00:00,1,24,13,6,5.4,0.0,1.0,0.93
2021/1/24,14:00,3737,2021-01-24 14:00:00,1,24,14,6,6.0,0.0,0.5,0.91
2021/1/24,15:00,3738,2021-01-24 15:00:00,1,24,15,6,6.0,0.0,0.5,0.91
2021/1/24,16:00,3889,2021-01-24 16:00:00,1,24,16,6,6.3,0.0,0.5,0.9
2021/1/24,17:00,4105,2021-01-24 17:00:00,1,24,17,6,6.4,0.0,1.0,0.92
2021/1/24,18:00,4133,2021-01-24 18:00:00,1,24,18,6,6.2,0.0,1.0,0.95
2021/1/24,19:00,4037,2021-01-24 19:00:00,1,24,19,6,6.0,0.5,1.0,0.95
2021/1/24,20:00,3876,2021-01-24 20:00:00,1,24,20,6,5.6,1.0,1.0,0.95
2021/1/24,21:00,3678,2021-01-24 21:00:00,1,24,21,6,5.3,0.5,1.0,0.95
2021/1/24,22:00,3405,2021-01-24 22:00:00,1,24,22,6,5.3,0.5,1.0,0.95
2021/1/24,23:00,3168,2021-01-24 23:00:00,1,24,23,6,5.3,0.5,1.0,0.94
2021/1/25,0:00,2909,2021-01-25 00:00:00,1,25,0,0,5.4,0.0,1.0,0.97
2021/1/25,1:00,2780,2021-01-25 01:00:00,1,25,1,0,5.2,1.0,0.5,0.96
2021/1/25,2:00,2745,2021-01-25 02:00:00,1,25,2,0,5.0,0.0,0.5,0.97
2021/1/25,3:00,2736,2021-01-25 03:00:00,1,25,3,0,4.7,0.5,0.5,0.96
2021/1/25,4:00,2806,2021-01-25 04:00:00,1,25,4,0,4.7,0.0,0.5,0.96
2021/1/25,5:00,3036,2021-01-25 05:00:00,1,25,5,0,4.3,0.0,0.0,0.95
2021/1/25,6:00,3507,2021-01-25 06:00:00,1,25,6,0,3.9,0.0,0.0,0.95
2021/1/25,7:00,3931,2021-01-25 07:00:00,1,25,7,0,3.9,0.0,0.0,0.89
2021/1/25,8:00,4269,2021-01-25 08:00:00,1,25,8,0,5.2,0.0,0.0,0.86
2021/1/25,9:00,4384,2021-01-25 09:00:00,1,25,9,0,7.1,0.0,0.0,0.77
2021/1/25,10:00,4276,2021-01-25 10:00:00,1,25,10,0,8.9,0.0,0.0,0.66
2021/1/25,11:00,4172,2021-01-25 11:00:00,1,25,11,0,10.6,0.0,0.3,0.59
2021/1/25,12:00,3966,2021-01-25 12:00:00,1,25,12,0,12.0,0.0,0.3,0.52
2021/1/25,13:00,3978,2021-01-25 13:00:00,1,25,13,0,12.3,0.0,0.3,0.46
2021/1/25,14:00,3922,2021-01-25 14:00:00,1,25,14,0,12.7,0.0,0.3,0.46
2021/1/25,15:00,3905,2021-01-25 15:00:00,1,25,15,0,12.2,0.0,0.3,0.44
2021/1/25,16:00,3979,2021-01-25 16:00:00,1,25,16,0,11.5,0.0,0.3,0.53
2021/1/25,17:00,4169,2021-01-25 17:00:00,1,25,17,0,9.6,0.0,0.3,0.6
2021/1/25,18:00,4193,2021-01-25 18:00:00,1,25,18,0,8.4,0.0,0.3,0.67
2021/1/25,19:00,4088,2021-01-25 19:00:00,1,25,19,0,7.4,0.0,0.3,0.69
2021/1/25,20:00,3940,2021-01-25 20:00:00,1,25,20,0,7.0,0.0,0.0,0.71
2021/1/25,21:00,3782,2021-01-25 21:00:00,1,25,21,0,6.5,0.0,0.0,0.73
2021/1/25,22:00,3575,2021-01-25 22:00:00,1,25,22,0,6.3,0.0,0.0,0.75
2021/1/25,23:00,3348,2021-01-25 23:00:00,1,25,23,0,6.3,0.0,0.0,0.77
2021/1/26,0:00,3103,2021-01-26 00:00:00,1,26,0,1,6.0,0.0,0.0,0.79
2021/1/26,1:00,2982,2021-01-26 01:00:00,1,26,1,1,4.9,0.0,0.0,0.83
2021/1/26,2:00,2943,2021-01-26 02:00:00,1,26,2,1,4.4,0.0,0.0,0.79
2021/1/26,3:00,2935,2021-01-26 03:00:00,1,26,3,1,4.8,0.0,0.0,0.78
2021/1/26,4:00,2987,2021-01-26 04:00:00,1,26,4,1,4.2,0.0,0.0,0.8
2021/1/26,5:00,3224,2021-01-26 05:00:00,1,26,5,1,4.0,0.0,0.0,0.84
2021/1/26,6:00,3691,2021-01-26 06:00:00,1,26,6,1,3.1,0.0,0.0,0.81
2021/1/26,7:00,4086,2021-01-26 07:00:00,1,26,7,1,3.9,0.0,0.0,0.76
2021/1/26,8:00,4432,2021-01-26 08:00:00,1,26,8,1,4.8,0.0,0.0,0.68
2021/1/26,9:00,4581,2021-01-26 09:00:00,1,26,9,1,6.2,0.0,0.0,0.65
2021/1/26,10:00,4553,2021-01-26 10:00:00,1,26,10,1,7.4,0.0,0.0,0.61
2021/1/26,11:00,4497,2021-01-26 11:00:00,1,26,11,1,8.7,0.0,0.5,0.64
2021/1/26,12:00,4245,2021-01-26 12:00:00,1,26,12,1,9.3,0.0,0.5,0.62
2021/1/26,13:00,4224,2021-01-26 13:00:00,1,26,13,1,10.2,0.0,0.5,0.62
2021/1/26,14:00,4149,2021-01-26 14:00:00,1,26,14,1,10.9,0.0,0.5,0.64
2021/1/26,15:00,4108,2021-01-26 15:00:00,1,26,15,1,11.0,0.0,0.5,0.71
2021/1/26,16:00,4228,2021-01-26 16:00:00,1,26,16,1,10.7,0.0,0.5,0.74
2021/1/26,17:00,4337,2021-01-26 17:00:00,1,26,17,1,9.6,0.0,0.3,0.73
2021/1/26,18:00,4284,2021-01-26 18:00:00,1,26,18,1,9.4,0.0,0.3,0.73
2021/1/26,19:00,4112,2021-01-26 19:00:00,1,26,19,1,9.5,0.0,0.3,0.73
2021/1/26,20:00,3915,2021-01-26 20:00:00,1,26,20,1,9.2,0.0,0.5,0.75
2021/1/26,21:00,3703,2021-01-26 21:00:00,1,26,21,1,8.9,0.0,0.5,0.76
2021/1/26,22:00,3477,2021-01-26 22:00:00,1,26,22,1,8.5,0.0,0.5,0.77
2021/1/26,23:00,3221,2021-01-26 23:00:00,1,26,23,1,8.5,0.0,0.5,0.78
2021/1/27,0:00,2954,2021-01-27 00:00:00,1,27,0,2,8.5,0.0,0.5,0.76
2021/1/27,1:00,2821,2021-01-27 01:00:00,1,27,1,2,8.9,0.0,1.0,0.77
2021/1/27,2:00,2779,2021-01-27 02:00:00,1,27,2,2,8.4,0.0,1.0,0.84
2021/1/27,3:00,2773,2021-01-27 03:00:00,1,27,3,2,7.9,0.0,1.0,0.96
2021/1/27,4:00,2809,2021-01-27 04:00:00,1,27,4,2,6.7,0.5,1.0,0.98
2021/1/27,5:00,2982,2021-01-27 05:00:00,1,27,5,2,6.6,0.5,0.5,0.99
2021/1/27,6:00,3352,2021-01-27 06:00:00,1,27,6,2,6.8,0.0,0.5,0.97
2021/1/27,7:00,3709,2021-01-27 07:00:00,1,27,7,2,6.4,0.0,0.5,0.97
2021/1/27,8:00,4104,2021-01-27 08:00:00,1,27,8,2,7.4,0.0,0.5,0.91
2021/1/27,9:00,4311,2021-01-27 09:00:00,1,27,9,2,8.8,0.0,0.5,0.84
2021/1/27,10:00,4260,2021-01-27 10:00:00,1,27,10,2,9.6,0.0,0.5,0.81
2021/1/27,11:00,4181,2021-01-27 11:00:00,1,27,11,2,10.9,0.0,0.5,0.71
2021/1/27,12:00,3943,2021-01-27 12:00:00,1,27,12,2,13.0,0.0,0.5,0.59
2021/1/27,13:00,3978,2021-01-27 13:00:00,1,27,13,2,15.7,0.0,0.5,0.53
2021/1/27,14:00,3912,2021-01-27 14:00:00,1,27,14,2,15.8,0.0,0.5,0.5
2021/1/27,15:00,3830,2021-01-27 15:00:00,1,27,15,2,15.2,0.0,0.5,0.47
2021/1/27,16:00,3921,2021-01-27 16:00:00,1,27,16,2,14.8,0.0,0.5,0.44
2021/1/27,17:00,4058,2021-01-27 17:00:00,1,27,17,2,13.9,0.0,0.0,0.46
2021/1/27,18:00,4061,2021-01-27 18:00:00,1,27,18,2,12.3,0.0,0.0,0.43
2021/1/27,19:00,3946,2021-01-27 19:00:00,1,27,19,2,11.6,0.0,0.0,0.43
2021/1/27,20:00,3796,2021-01-27 20:00:00,1,27,20,2,10.5,0.0,0.0,0.43
2021/1/27,21:00,3634,2021-01-27 21:00:00,1,27,21,2,9.9,0.0,0.0,0.46
2021/1/27,22:00,3435,2021-01-27 22:00:00,1,27,22,2,9.0,0.0,0.0,0.46
2021/1/27,23:00,3212,2021-01-27 23:00:00,1,27,23,2,8.7,0.0,0.0,0.49
2021/1/28,0:00,2973,2021-01-28 00:00:00,1,28,0,3,7.8,0.0,0.0,0.52
2021/1/28,1:00,2852,2021-01-28 01:00:00,1,28,1,3,7.0,0.0,0.3,0.55
2021/1/28,2:00,2827,2021-01-28 02:00:00,1,28,2,3,6.8,0.0,0.3,0.62
2021/1/28,3:00,2824,2021-01-28 03:00:00,1,28,3,3,5.5,0.0,0.3,0.6
2021/1/28,4:00,2873,2021-01-28 04:00:00,1,28,4,3,5.9,0.0,0.3,0.64
2021/1/28,5:00,3064,2021-01-28 05:00:00,1,28,5,3,6.1,0.0,0.5,0.62
2021/1/28,6:00,3490,2021-01-28 06:00:00,1,28,6,3,6.0,0.0,0.5,0.65
2021/1/28,7:00,3852,2021-01-28 07:00:00,1,28,7,3,5.5,0.0,0.5,0.62
2021/1/28,8:00,4298,2021-01-28 08:00:00,1,28,8,3,5.9,0.0,0.5,0.65
2021/1/28,9:00,4539,2021-01-28 09:00:00,1,28,9,3,6.0,0.0,0.5,0.63
2021/1/28,10:00,4568,2021-01-28 10:00:00,1,28,10,3,6.1,0.0,0.5,0.63
2021/1/28,11:00,4587,2021-01-28 11:00:00,1,28,11,3,6.7,0.0,0.5,0.64
2021/1/28,12:00,4477,2021-01-28 12:00:00,1,28,12,3,6.7,0.0,0.5,0.72
2021/1/28,13:00,4631,2021-01-28 13:00:00,1,28,13,3,6.2,0.0,0.5,0.9
2021/1/28,14:00,4706,2021-01-28 14:00:00,1,28,14,3,4.4,1.0,1.0,0.96
2021/1/28,15:00,4785,2021-01-28 15:00:00,1,28,15,3,2.1,2.0,1.0,0.98
2021/1/28,16:00,4906,2021-01-28 16:00:00,1,28,16,3,1.3,2.5,1.0,0.98
2021/1/28,17:00,4948,2021-01-28 17:00:00,1,28,17,3,1.4,2.0,1.0,0.98
2021/1/28,18:00,4854,2021-01-28 18:00:00,1,28,18,3,1.9,0.5,1.0,0.98
2021/1/28,19:00,4648,2021-01-28 19:00:00,1,28,19,3,1.9,1.0,1.0,0.97
2021/1/28,20:00,4395,2021-01-28 20:00:00,1,28,20,3,2.3,0.0,0.5,0.96
2021/1/28,21:00,4136,2021-01-28 21:00:00,1,28,21,3,2.4,0.0,0.5,0.95
2021/1/28,22:00,3832,2021-01-28 22:00:00,1,28,22,3,2.8,0.0,0.5,0.96
2021/1/28,23:00,3533,2021-01-28 23:00:00,1,28,23,3,2.7,0.0,0.5,0.96
2021/1/29,0:00,3211,2021-01-29 00:00:00,1,29,0,4,2.8,0.0,0.5,0.97
2021/1/29,1:00,3047,2021-01-29 01:00:00,1,29,1,4,3.1,0.0,0.5,0.98
2021/1/29,2:00,2974,2021-01-29 02:00:00,1,29,2,4,2.1,0.0,0.5,0.98
2021/1/29,3:00,2944,2021-01-29 03:00:00,1,29,3,4,2.9,0.0,0.5,0.96
2021/1/29,4:00,2979,2021-01-29 04:00:00,1,29,4,4,3.7,0.0,0.5,0.92
2021/1/29,5:00,3185,2021-01-29 05:00:00,1,29,5,4,3.8,0.0,0.5,0.84
2021/1/29,6:00,3636,2021-01-29 06:00:00,1,29,6,4,3.9,0.0,0.5,0.91
2021/1/29,7:00,4021,2021-01-29 07:00:00,1,29,7,4,2.8,0.0,0.5,0.84
2021/1/29,8:00,4298,2021-01-29 08:00:00,1,29,8,4,4.3,0.0,0.0,0.65
2021/1/29,9:00,4389,2021-01-29 09:00:00,1,29,9,4,7.0,0.0,0.0,0.39
2021/1/29,10:00,4332,2021-01-29 10:00:00,1,29,10,4,8.6,0.0,0.0,0.33
2021/1/29,11:00,4258,2021-01-29 11:00:00,1,29,11,4,9.2,0.0,0.0,0.22
2021/1/29,12:00,4087,2021-01-29 12:00:00,1,29,12,4,9.8,0.0,0.0,0.23
2021/1/29,13:00,4121,2021-01-29 13:00:00,1,29,13,4,9.9,0.0,0.0,0.27
2021/1/29,14:00,4084,2021-01-29 14:00:00,1,29,14,4,8.7,0.0,0.0,0.21
2021/1/29,15:00,4080,2021-01-29 15:00:00,1,29,15,4,9.5,0.0,0.0,0.24
2021/1/29,16:00,4216,2021-01-29 16:00:00,1,29,16,4,8.3,0.0,0.0,0.3
2021/1/29,17:00,4436,2021-01-29 17:00:00,1,29,17,4,6.6,0.0,0.0,0.34
2021/1/29,18:00,4482,2021-01-29 18:00:00,1,29,18,4,5.6,0.0,0.0,0.39
2021/1/29,19:00,4382,2021-01-29 19:00:00,1,29,19,4,4.4,0.0,0.0,0.37
2021/1/29,20:00,4233,2021-01-29 20:00:00,1,29,20,4,4.0,0.0,0.0,0.38
2021/1/29,21:00,4063,2021-01-29 21:00:00,1,29,21,4,3.5,0.0,0.0,0.37
2021/1/29,22:00,3866,2021-01-29 22:00:00,1,29,22,4,3.2,0.0,0.0,0.44
2021/1/29,23:00,3645,2021-01-29 23:00:00,1,29,23,4,1.6,0.0,0.0,0.44
2021/1/30,0:00,3381,2021-01-30 00:00:00,1,30,0,5,1.0,0.0,0.0,0.41
2021/1/30,1:00,3210,2021-01-30 01:00:00,1,30,1,5,2.0,0.0,0.0,0.43
2021/1/30,2:00,3128,2021-01-30 02:00:00,1,30,2,5,1.2,0.0,0.0,0.45
2021/1/30,3:00,3084,2021-01-30 03:00:00,1,30,3,5,1.9,0.0,0.0,0.5
2021/1/30,4:00,3074,2021-01-30 04:00:00,1,30,4,5,1.6,0.0,0.0,0.49
2021/1/30,5:00,3166,2021-01-30 05:00:00,1,30,5,5,1.6,0.0,0.0,0.5
2021/1/30,6:00,3431,2021-01-30 06:00:00,1,30,6,5,1.5,0.0,0.0,0.45
2021/1/30,7:00,3716,2021-01-30 07:00:00,1,30,7,5,1.8,0.0,0.0,0.42
2021/1/30,8:00,3914,2021-01-30 08:00:00,1,30,8,5,2.3,0.0,0.0,0.35
2021/1/30,9:00,3978,2021-01-30 09:00:00,1,30,9,5,4.1,0.0,0.0,0.25
2021/1/30,10:00,3902,2021-01-30 10:00:00,1,30,10,5,6.5,0.0,0.0,0.23
2021/1/30,11:00,3827,2021-01-30 11:00:00,1,30,11,5,7.2,0.0,0.0,0.24
2021/1/30,12:00,3715,2021-01-30 12:00:00,1,30,12,5,8.1,0.0,0.0,0.22
2021/1/30,13:00,3637,2021-01-30 13:00:00,1,30,13,5,8.3,0.0,0.0,0.22
2021/1/30,14:00,3564,2021-01-30 14:00:00,1,30,14,5,8.7,0.0,0.0,0.23
2021/1/30,15:00,3581,2021-01-30 15:00:00,1,30,15,5,7.9,0.0,0.0,0.26
2021/1/30,16:00,3733,2021-01-30 16:00:00,1,30,16,5,7.0,0.0,0.0,0.28
2021/1/30,17:00,4042,2021-01-30 17:00:00,1,30,17,5,6.0,0.0,0.0,0.3
2021/1/30,18:00,4179,2021-01-30 18:00:00,1,30,18,5,5.5,0.0,0.0,0.35
2021/1/30,19:00,4149,2021-01-30 19:00:00,1,30,19,5,3.8,0.0,0.0,0.34
2021/1/30,20:00,4054,2021-01-30 20:00:00,1,30,20,5,3.6,0.0,0.0,0.38
2021/1/30,21:00,3901,2021-01-30 21:00:00,1,30,21,5,2.7,0.0,0.0,0.46
2021/1/30,22:00,3696,2021-01-30 22:00:00,1,30,22,5,1.9,0.0,0.0,0.43
2021/1/30,23:00,3511,2021-01-30 23:00:00,1,30,23,5,2.0,0.0,0.0,0.44
2021/1/31,0:00,3250,2021-01-31 00:00:00,1,31,0,6,1.7,0.0,0.0,0.48
2021/1/31,1:00,3094,2021-01-31 01:00:00,1,31,1,6,1.9,0.0,0.0,0.51
2021/1/31,2:00,3017,2021-01-31 02:00:00,1,31,2,6,1.9,0.0,0.0,0.5
2021/1/31,3:00,2969,2021-01-31 03:00:00,1,31,3,6,2.4,0.0,0.0,0.59
2021/1/31,4:00,2936,2021-01-31 04:00:00,1,31,4,6,0.8,0.0,0.0,0.55
2021/1/31,5:00,3003,2021-01-31 05:00:00,1,31,5,6,0.7,0.0,0.0,0.57
2021/1/31,6:00,3214,2021-01-31 06:00:00,1,31,6,6,0.1,0.0,0.0,0.54
2021/1/31,7:00,3450,2021-01-31 07:00:00,1,31,7,6,0.6,0.0,0.0,0.47
2021/1/31,8:00,3591,2021-01-31 08:00:00,1,31,8,6,3.2,0.0,0.0,0.4
2021/1/31,9:00,3614,2021-01-31 09:00:00,1,31,9,6,5.5,0.0,0.0,0.41
2021/1/31,10:00,3531,2021-01-31 10:00:00,1,31,10,6,8.6,0.0,0.0,0.37
2021/1/31,11:00,3443,2021-01-31 11:00:00,1,31,11,6,10.8,0.0,0.0,0.35
2021/1/31,12:00,3374,2021-01-31 12:00:00,1,31,12,6,10.5,0.0,0.0,0.33
2021/1/31,13:00,3273,2021-01-31 13:00:00,1,31,13,6,10.6,0.0,0.0,0.33
2021/1/31,14:00,3215,2021-01-31 14:00:00,1,31,14,6,11.1,0.0,0.0,0.33
2021/1/31,15:00,3259,2021-01-31 15:00:00,1,31,15,6,9.8,0.0,0.0,0.31
2021/1/31,16:00,3443,2021-01-31 16:00:00,1,31,16,6,9.2,0.0,0.0,0.33
2021/1/31,17:00,3846,2021-01-31 17:00:00,1,31,17,6,7.9,0.0,0.0,0.33
2021/1/31,18:00,4019,2021-01-31 18:00:00,1,31,18,6,7.0,0.0,0.0,0.37
2021/1/31,19:00,4007,2021-01-31 19:00:00,1,31,19,6,5.7,0.0,0.0,0.36
2021/1/31,20:00,3927,2021-01-31 20:00:00,1,31,20,6,5.6,0.0,0.0,0.38
2021/1/31,21:00,3769,2021-01-31 21:00:00,1,31,21,6,4.9,0.0,0.0,0.42
2021/1/31,22:00,3511,2021-01-31 22:00:00,1,31,22,6,3.3,0.0,0.0,0.45
2021/1/31,23:00,3302,2021-01-31 23:00:00,1,31,23,6,3.2,0.0,0.0,0.43
2021/2/1,0:00,3055,2021-02-01 00:00:00,2,1,0,0,4.3,0.0,0.0,0.44
2021/2/1,1:00,2924,2021-02-01 01:00:00,2,1,1,0,4.4,0.0,0.5,0.48
2021/2/1,2:00,2869,2021-02-01 02:00:00,2,1,2,0,4.2,0.0,0.5,0.49
2021/2/1,3:00,2858,2021-02-01 03:00:00,2,1,3,0,3.9,0.0,0.5,0.51
2021/2/1,4:00,2905,2021-02-01 04:00:00,2,1,4,0,3.2,0.0,0.5,0.53
2021/2/1,5:00,3150,2021-02-01 05:00:00,2,1,5,0,3.0,0.0,0.5,0.52
2021/2/1,6:00,3688,2021-02-01 06:00:00,2,1,6,0,2.8,0.0,0.5,0.51
2021/2/1,7:00,4212,2021-02-01 07:00:00,2,1,7,0,2.2,0.0,0.5,0.56
2021/2/1,8:00,4672,2021-02-01 08:00:00,2,1,8,0,2.3,0.0,0.5,0.54
2021/2/1,9:00,4862,2021-02-01 09:00:00,2,1,9,0,2.9,0.0,0.5,0.53
2021/2/1,10:00,4668,2021-02-01 10:00:00,2,1,10,0,4.0,0.0,0.5,0.47
2021/2/1,11:00,4532,2021-02-01 11:00:00,2,1,11,0,6.2,0.0,0.0,0.46
2021/2/1,12:00,4315,2021-02-01 12:00:00,2,1,12,0,8.3,0.0,0.0,0.52
2021/2/1,13:00,4283,2021-02-01 13:00:00,2,1,13,0,8.0,0.0,0.0,0.53
2021/2/1,14:00,4139,2021-02-01 14:00:00,2,1,14,0,8.4,0.0,0.0,0.55
2021/2/1,15:00,4114,2021-02-01 15:00:00,2,1,15,0,9.7,0.0,0.0,0.61
2021/2/1,16:00,4218,2021-02-01 16:00:00,2,1,16,0,9.2,0.0,0.0,0.72
2021/2/1,17:00,4369,2021-02-01 17:00:00,2,1,17,0,9.1,0.0,0.0,0.78
2021/2/1,18:00,4369,2021-02-01 18:00:00,2,1,18,0,9.9,0.0,0.0,0.6
2021/2/1,19:00,4219,2021-02-01 19:00:00,2,1,19,0,11.1,0.0,0.0,0.62
2021/2/1,20:00,4030,2021-02-01 20:00:00,2,1,20,0,12.1,0.0,0.0,0.68
2021/2/1,21:00,3832,2021-02-01 21:00:00,2,1,21,0,8.9,0.0,0.0,0.65
2021/2/1,22:00,3589,2021-02-01 22:00:00,2,1,22,0,12.3,0.0,0.0,0.65
2021/2/1,23:00,3323,2021-02-01 23:00:00,2,1,23,0,13.4,0.0,0.0,0.67
2021/2/2,0:00,3038,2021-02-02 00:00:00,2,2,0,1,13.8,0.0,0.0,0.69
2021/2/2,1:00,2895,2021-02-02 01:00:00,2,2,1,1,14.3,0.0,1.0,0.66
2021/2/2,2:00,2854,2021-02-02 02:00:00,2,2,2,1,13.7,0.0,1.0,0.7
2021/2/2,3:00,2840,2021-02-02 03:00:00,2,2,3,1,7.7,0.0,1.0,0.85
2021/2/2,4:00,2872,2021-02-02 04:00:00,2,2,4,1,5.9,0.0,1.0,0.93
2021/2/2,5:00,3039,2021-02-02 05:00:00,2,2,5,1,4.9,1.5,1.0,0.94
2021/2/2,6:00,3440,2021-02-02 06:00:00,2,2,6,1,4.4,2.5,1.0,0.96
2021/2/2,7:00,3864,2021-02-02 07:00:00,2,2,7,1,4.9,5.5,1.0,0.96
2021/2/2,8:00,4248,2021-02-02 08:00:00,2,2,8,1,5.9,2.5,0.5,0.99
2021/2/2,9:00,4369,2021-02-02 09:00:00,2,2,9,1,7.1,0.0,0.5,0.98
2021/2/2,10:00,4329,2021-02-02 10:00:00,2,2,10,1,8.7,0.0,0.5,0.96
2021/2/2,11:00,4085,2021-02-02 11:00:00,2,2,11,1,9.4,0.0,0.0,0.77
2021/2/2,12:00,3836,2021-02-02 12:00:00,2,2,12,1,11.8,0.0,0.0,0.66
2021/2/2,13:00,3852,2021-02-02 13:00:00,2,2,13,1,14.5,0.0,0.0,0.67
2021/2/2,14:00,3772,2021-02-02 14:00:00,2,2,14,1,14.9,0.0,0.0,0.68
2021/2/2,15:00,3774,2021-02-02 15:00:00,2,2,15,1,14.7,0.0,0.0,0.45
2021/2/2,16:00,3934,2021-02-02 16:00:00,2,2,16,1,12.8,0.0,0.0,0.4
2021/2/2,17:00,4141,2021-02-02 17:00:00,2,2,17,1,9.8,0.0,0.5,0.39
2021/2/2,18:00,4195,2021-02-02 18:00:00,2,2,18,1,8.9,0.0,0.5,0.42
2021/2/2,19:00,4096,2021-02-02 19:00:00,2,2,19,1,8.0,0.0,0.5,0.41
2021/2/2,20:00,3953,2021-02-02 20:00:00,2,2,20,1,7.2,0.0,0.0,0.42
2021/2/2,21:00,3797,2021-02-02 21:00:00,2,2,21,1,6.5,0.0,0.0,0.41
2021/2/2,22:00,3601,2021-02-02 22:00:00,2,2,22,1,6.1,0.0,0.0,0.43
2021/2/2,23:00,3381,2021-02-02 23:00:00,2,2,23,1,5.3,0.0,0.0,0.46
2021/2/3,0:00,3122,2021-02-03 00:00:00,2,3,0,2,4.8,0.0,0.0,0.49
